356-62,,,,76,?,47-59,IL,406,1,43,99,-15,57,76,76,100,113
356-64,,77,78,77,78,53-58,IL,339,14,44,105,-16,57,77,50,101,113
356-66,,,,79,?,44-56,IL,296,,45,112,-17,56,79,78,101,113
356-68,,80,81,80,81,50-55,IL,370,,51,96,-9,50,80,80,101,113
356-70,,82,83,82,83,48-53,IL,217,4,38,95,1,63,82,82,102,113
356-72,,,,84,?,39-51,IL,160,6,40,101,2,62,83,79,102,113
356-74,,85,86,85,86,45-50,IL,201,4,40,94,7,62,85,73,102,113
356-76,,,,87,?,36-48,IL,135,,32,96,2,69,87,79,102,113
356-78,,,,87,?,36-48,IL,137,3,36,91,12,66,87,88,103,113
356-80,,,,88,?,23-31,IL,185,1,51,104,-3,52,88,88,104,113
356-82,,,,89,92,27-30,IL,157,2,45,100,-4,59,89,90,105,113
356-84,,,,89,92,27-30,IL,103,,37,102,8,67,91,91,104,113
356-86,,,,89,92,27-30,IL,124,,53,104,3,50,92,92,103,113
356-88,,,,93,?,18-26,IL,104,,51,100,2,53,93,93,104,113
356-90,,,,95,?,16-24,IL,88,,43,90,9,61,95,95,104,113
356-92,,,,97,98,21-22,IL,56,,38,91,14,64,97,96,103,112
356-94,,,,98,?,13-21,IL,51,,40,96,10,65,98,98,106,113
356-96,,,,100,?,11-19,IL,24,,28,87,24,76,100,100,105,112
356-98,,,,102,104,15-17,IL,22,,17,87,23,88,102,101,105,112
356-99,,,,,,,,1,,,,112,112,112,112,112,112
