832-09,,,,,,,,2,,,1,112,112,112,112,112,113
832-11,,,,,,,,1,,,,112,112,112,112,112,112
832-16,,,,,,,,2,,,1,111,111,112,112,112,112
832-18,,,,,,,,1,,,,111,111,111,111,111,111
832-23,,,,,,,,1,,,,112,112,112,112,112,112
832-25,,,,,,,,1,1,1,1,111,111,111,112,112,112
832-27,,,,,,,,1,,,,111,111,111,111,111,111
832-36,,,,,,,,1,,,,112,112,112,112,112,112
832-39,,,,,,,,1,78,78,78,35,35,35,113,113,113
832-45,,,,,,,,2,,,,112,112,112,112,112,112
832-57,,,,,,,,1,,,,112,112,112,112,112,112
832-62,,,,,,,,2,,,,112,112,113,112,112,113
832-63,,,,,,,,1,,,,111,111,111,111,111,111
832-72,,,,,,,,1,19,19,19,94,94,94,113,113,113
832-84,,,,,,,,1,,,,112,112,112,112,112,112
832-85,,,,,,,,1,1,1,1,112,112,112,113,113,113
832-87,,,,,,,,1,2,2,2,111,111,111,113,113,113
832-92,,,,,,,,1,,,,112,112,112,112,112,112
832-93,,,,,,,,1,,,,112,112,112,112,112,112
833-08,,,,,,,,1,,,,112,112,112,112,112,112
833-10,,,,,,,,1,1,1,1,111,111,111,112,112,112
833-14,,,,,,,,1,,,,112,112,112,112,112,112
833-23,,,,,,,,1,,,,112,112,112,112,112,112
833-29,,,,,,,,1,,,,111,111,111,111,111,111
833-33,,,,,,,,1,,,,112,112,112,112,112,112
833-38,,,,,,,,1,1,1,1,112,112,112,113,113,113
833-47,,,,,,,,1,1,1,1,111,111,111,112,112,112
833-51,,,,,,,,2,,,1,111,111,112,111,112,113
833-72,,,,,,,,1,1,1,1,111,111,111,112,112,112
833-77,,,,,,,,1,63,63,63,49,49,49,112,112,112
834-04,,,,,,,,1,,,,111,111,111,111,111,111
834-10,,,,,,,,1,,,,112,112,112,112,112,112
834-12,,,,,,,,1,1,1,1,112,112,112,113,113,113
834-17,,,,,,,,1,,,,111,111,111,111,111,111
834-21,,,,,,,,1,43,43,43,70,70,70,113,113,113
834-25,,,,,,,,1,,,,112,112,112,112,112,112
834-45,,,,,,,,1,2,2,2,111,111,111,113,113,113
834-59,,,,,,,,1,,,,112,112,112,112,112,112
834-71,,,,,,,,1,26,26,26,86,86,86,112,112,112
834-72,,,,,,,,1,67,67,67,46,46,46,113,113,113
834-93,,,,,,,,2,,1,2,111,111,112,112,112,113
834-95,,,,,,,,1,,,,111,111,111,111,111,111
835-12,,,,,,,,1,,,,112,112,112,112,112,112
835-34,,,,,,,,1,,,,111,111,111,111,111,111
835-35,,,,,,,,1,,,,112,112,112,112,112,112
835-36,,,,,,,,2,,37,74,38,75,113,112,112,113
835-56,,,,,,,,3,,30,91,22,81,112,111,112,113
835-67,,,,,,,,1,1,1,1,111,111,111,112,112,112
835-79,,,,,,,,1,73,73,73,39,39,39,112,112,112
835-85,,,,,,,,1,1,1,1,112,112,112,113,113,113
835-88,,,,,,,,1,,,,111,111,111,111,111,111
835-97,,,,,,,,1,,,,112,112,112,112,112,112
836-02,,,,,,,,2,1,1,1,111,111,112,112,112,113
836-12,,,,,,,,1,,,,112,112,112,112,112,112
836-13,,,,,,,,1,,,,111,111,111,111,111,111
836-20,,,,,,,,1,,,,112,112,112,112,112,112
836-43,,,,,,,,1,1,1,1,112,112,112,113,113,113
836-67,,,,,,,,1,,,,112,112,112,112,112,112
836-69,,,,,,,,1,,,,112,112,112,112,112,112
836-74,,,,,,,,1,1,1,1,111,111,111,112,112,112
836-78,,,,,,,,2,,46,93,20,66,113,113,113,113
836-85,,,,,,,,1,1,1,1,111,111,111,112,112,112
836-87,,,,,,,,1,81,81,81,32,32,32,113,113,113
836-92,,,,,,,,1,1,1,1,111,111,111,112,112,112
836-99,,,,,,,,2,,,1,111,111,112,112,112,112
837-32,,,,,,,,1,1,1,1,111,111,111,112,112,112
837-34,,,,,,,,1,47,47,47,65,65,65,112,112,112
837-38,,,,,,,,1,30,30,30,63,63,63,93,93,93
837-42,,,,,,,,1,,,,111,111,111,111,111,111
837-47,,,,,,,,1,1,1,1,111,111,111,112,112,112
837-69,,,,,,,,1,,,,111,111,111,111,111,111
837-91,,,,,,,,1,,,,111,111,111,111,111,111
837-94,,,,,,,,2,,,1,112,112,112,112,112,113
837-95,,,,,,,,2,,,,112,112,112,112,112,112
838-03,,,,,,,,1,,,,112,112,112,112,112,112
838-16,,,,,,,,1,,,,112,112,112,112,112,112
838-27,,,,,,,,1,1,1,1,111,111,111,112,112,112
838-28,,,,,,,,1,,,,112,112,112,112,112,112
838-29,,,,,,,,1,1,1,1,111,111,111,112,112,112
838-42,,,,,,,,1,1,1,1,111,111,111,112,112,112
838-45,,,,,,,,1,,,,111,111,111,111,111,111
838-58,,,,,,,,1,,,,112,112,112,112,112,112
838-64,,,,,,,,1,1,1,1,112,112,112,113,113,113
838-79,,,,,,,,2,,,1,111,111,112,112,112,112
838-81,,,,,,,,1,,,,113,113,113,113,113,113
838-83,,,,,,,,1,,,,111,111,111,111,111,111
838-97,,,,,,,,1,,,,111,111,111,111,111,111
839-01,,,,,,,,1,,,,112,112,112,112,112,112
839-05,,,,,,,,1,60,60,60,51,51,51,111,111,111
839-16,,,,,,,,1,,,,111,111,111,111,111,111
839-33,,,,,,,,1,58,58,58,55,55,55,113,113,113
839-47,,,,,,,,1,,,,112,112,112,112,112,112
839-51,,,,,,,,1,1,1,1,112,112,112,113,113,113
839-58,,,,,,,,1,76,76,76,37,37,37,113,113,113
839-71,,,,,,,,1,,,,111,111,111,111,111,111
839-85,,,,,,,,1,1,1,1,112,112,112,113,113,113
839-91,,,,,,,,1,93,93,93,20,20,20,113,113,113
840-08,,,,,,,,1,,,,112,112,112,112,112,112
840-48,,,,,,,,1,1,1,1,111,111,111,112,112,112
840-51,,,,,,,,1,1,1,1,111,111,111,112,112,112
840-57,,,,,,,,1,2,2,2,111,111,111,113,113,113
840-59,,,,,,,,1,,,,111,111,111,111,111,111
840-62,,,,,,,,1,,,,113,113,113,113,113,113
840-76,,,,,,,,1,,,,112,112,112,112,112,112
840-77,,,,,,,,1,1,1,1,111,111,111,112,112,112
840-81,,,,,,,,2,,,,112,112,112,112,112,112
840-84,,,,,,,,1,1,1,1,112,112,112,113,113,113
840-91,,,,,,,,2,,,,111,111,112,111,111,112
840-95,,,,,,,,1,,,,112,112,112,112,112,112
840-98,,,,,,,,1,3,3,3,110,110,110,113,113,113
840-99,,,,,,,,1,,,,112,112,112,112,112,112
841-05,,,,,,,,1,,,,112,112,112,112,112,112
841-09,,,,,,,,1,1,1,1,111,111,111,112,112,112
841-10,,,,,,,,2,,,,111,111,111,111,111,111
841-11,,,,,,,,1,1,1,1,111,111,111,112,112,112
841-25,,,,,,,,2,,,,112,112,113,112,112,113
841-37,,,,,,,,1,,,,113,113,113,113,113,113
841-39,,,,,,,,1,,,,112,112,112,112,112,112
841-46,,,,,,,,1,,,,112,112,112,112,112,112
841-47,,,,,,,,1,,,,113,113,113,113,113,113
841-53,,,,,,,,1,88,88,88,24,24,24,112,112,112
841-56,,,,,,,,1,1,1,1,112,112,112,113,113,113
841-60,,,,,,,,1,,,,112,112,112,112,112,112
841-70,,,,,,,,1,,,,111,111,111,111,111,111
841-71,,,,,,,,1,1,1,1,112,112,112,113,113,113
841-72,,,,,,,,1,35,35,35,76,76,76,111,111,111
841-73,,,,,,,,1,,,,111,111,111,111,111,111
841-89,,,,,,,,1,1,1,1,111,111,111,112,112,112
841-94,,,,,,,,1,1,1,1,112,112,112,113,113,113
842-16,,,,,,,,1,1,1,1,111,111,111,112,112,112
842-26,,,,,,,,1,,,,112,112,112,112,112,112
842-38,,,,,,,,1,1,1,1,111,111,111,112,112,112
842-41,,,,,,,,1,54,54,54,58,58,58,112,112,112
842-42,,,,,,,,2,,20,41,71,91,112,112,112,112
842-53,,,,,,,,1,,,,111,111,111,111,111,111
842-54,,,,,,,,1,,,,112,112,112,112,112,112
842-59,,,,,,,,1,1,1,1,111,111,111,112,112,112
842-64,,,,,,,,1,,,,111,111,111,111,111,111
842-79,,,,,,,,1,,,,111,111,111,111,111,111
842-86,,,,,,,,1,1,1,1,111,111,111,112,112,112
843-05,,,,,,,,1,,,,111,111,111,111,111,111
843-14,,,,,,,,1,,,,112,112,112,112,112,112
843-18,,,,,,,,1,,,,112,112,112,112,112,112
843-22,,,,,,,,1,,,,112,112,112,112,112,112
843-27,,,,,,,,1,,,,112,112,112,112,112,112
843-40,,,,,,,,1,1,1,1,112,112,112,113,113,113
843-47,,,,,,,,1,,,,112,112,112,112,112,112
843-67,,,,,,,,1,88,88,88,24,24,24,112,112,112
843-72,,,,,,,,2,,,1,111,111,112,112,112,112
843-73,,,,,,,,1,,,,112,112,112,112,112,112
843-83,,,,,,,,1,,,,112,112,112,112,112,112
843-86,,,,,,,,1,66,66,66,46,46,46,112,112,112
843-87,,,,,,,,1,,,,111,111,111,111,111,111
843-97,,,,,,,,1,,,,112,112,112,112,112,112
844-24,,,,,,,,1,83,83,83,29,29,29,112,112,112
844-28,,,,,,,,2,,44,89,24,68,112,112,112,113
844-45,,,,,,,,1,,,,112,112,112,112,112,112
844-55,,,,,,,,1,,,,112,112,112,112,112,112
844-62,,,,,,,,1,,,,112,112,112,112,112,112
844-69,,,,,,,,1,,,,112,112,112,112,112,112
844-83,,,,,,,,1,1,1,1,112,112,112,113,113,113
844-86,,,,,,,,1,1,1,1,112,112,112,113,113,113
844-90,,,,,,,,2,,,,112,112,112,112,112,112
844-91,,,,,,,,1,,,,112,112,112,112,112,112
844-97,,,,,,,,1,,,,111,111,111,111,111,111
845-04,,,,,,,,1,,,,112,112,112,112,112,112
845-08,,,,,,,,1,,,,112,112,112,112,112,112
845-10,,,,,,,,1,,,,112,112,112,112,112,112
845-14,,,,,,,,1,,,,112,112,112,112,112,112
845-15,,,,,,,,1,1,1,1,111,111,111,112,112,112
845-24,,,,,,,,1,1,1,1,111,111,111,112,112,112
845-25,,,,,,,,1,,,,111,111,111,111,111,111
845-44,,,,,,,,1,,,,113,113,113,113,113,113
845-58,,,,,,,,1,,,,111,111,111,111,111,111
845-60,,,,,,,,1,,,,113,113,113,113,113,113
845-70,,,,,,,,1,,,,112,112,112,112,112,112
845-72,,,,,,,,1,1,1,1,112,112,112,113,113,113
845-73,,,,,,,,2,,,,111,111,112,111,111,112
845-75,,,,,,,,1,,,,112,112,112,112,112,112
845-89,,,,,,,,1,1,1,1,111,111,111,112,112,112
845-96,,,,,,,,1,72,72,72,41,41,41,113,113,113
846-01,,,,,,,,1,1,1,1,112,112,112,113,113,113
846-04,,,,,,,,2,,,,112,112,112,112,112,112
846-08,,,,,,,,4,,22,86,27,90,112,112,112,113
846-18,,,,,,,,1,1,1,1,112,112,112,113,113,113
846-27,,,,,,,,1,,,,112,112,112,112,112,112
846-34,,,,,,,,1,,,,112,112,112,112,112,112
846-42,,,,,,,,1,,,,111,111,111,111,111,111
846-67,,,,,,,,2,,,,112,112,112,112,112,112
846-80,,,,,,,,1,,,,111,111,111,111,111,111
846-84,,,,,,,,2,,40,81,32,71,111,111,112,113
846-97,,,,,,,,1,1,1,1,112,112,112,113,113,113
846-99,,,,,,,,1,,,,111,111,111,111,111,111
847-08,,,,,,,,1,1,1,1,111,111,111,112,112,112
847-09,,,,,,,,2,,,,112,112,112,112,112,112
847-13,,,,,,,,1,,,,113,113,113,113,113,113
847-15,,,,,,,,1,1,1,1,111,111,111,112,112,112
847-16,,,,,,,,1,1,1,1,111,111,111,112,112,112
847-17,,,,,,,,1,1,1,1,112,112,112,113,113,113
847-20,,,,,,,,1,,,,113,113,113,113,113,113
847-25,,,,,,,,1,,,,113,113,113,113,113,113
847-34,,,,,,,,1,,,,112,112,112,112,112,112
847-40,,,,,,,,1,1,1,1,112,112,112,113,113,113
847-41,,,,,,,,1,,,,112,112,112,112,112,112
847-48,,,,,,,,1,,,,112,112,112,112,112,112
847-61,,,,,,,,1,,,,112,112,112,112,112,112
847-62,,,,,,,,2,,,,112,112,112,112,112,112
847-71,,,,,,,,1,1,1,1,112,112,112,113,113,113
847-77,,,,,,,,1,1,1,1,111,111,111,112,112,112
847-81,,,,,,,,1,,,,111,111,111,111,111,111
848-13,,,,,,,,1,,,,112,112,112,112,112,112
848-29,,,,,,,,1,,,,111,111,111,111,111,111
848-34,,,,,,,,1,,,,113,113,113,113,113,113
848-51,,,,,,,,1,,,,112,112,112,112,112,112
848-52,,,,,,,,1,,,,113,113,113,113,113,113
848-70,,,,,,,,1,,,,111,111,111,111,111,111
848-73,,,,,,,,1,1,1,1,112,112,112,113,113,113
848-76,,,,,,,,1,,,,112,112,112,112,112,112
848-78,,,,,,,,2,,,,111,112,113,111,112,113
848-91,,,,,,,,2,,,,112,112,112,112,112,112
849-13,,,,,,,,1,1,1,1,111,111,111,112,112,112
849-26,,,,,,,,2,,,1,111,111,111,111,111,112
849-32,,,,,,,,1,,,,112,112,112,112,112,112
849-47,,,,,,,,1,,,,112,112,112,112,112,112
849-48,,,,,,,,1,1,1,1,111,111,111,112,112,112
849-61,,,,,,,,2,,,1,111,111,112,112,112,112
849-63,,,,,,,,1,,,,112,112,112,112,112,112
849-66,,,,,,,,1,,,,112,112,112,112,112,112
849-68,,,,,,,,1,1,1,1,111,111,111,112,112,112
849-73,,,,,,,,1,1,1,1,112,112,112,113,113,113
849-85,,,,,,,,1,1,1,1,112,112,112,113,113,113
849-88,,,,,,,,1,,,,111,111,111,111,111,111
849-99,,,,,,,,1,,,,112,112,112,112,112,112
850-11,,,,,,,,1,,,,112,112,112,112,112,112
850-12,,,,,,,,1,1,1,1,111,111,111,112,112,112
850-17,,,,,,,,1,,,,111,111,111,111,111,111
850-19,,,,,,,,2,,,,112,112,112,112,112,112
850-34,,,,,,,,1,,,,112,112,112,112,112,112
850-41,,,,,,,,2,,,1,111,111,112,112,112,112
850-44,,,,,,,,1,,,,111,111,111,111,111,111
850-46,,,,,,,,1,,,,112,112,112,112,112,112
850-54,,,,,,,,1,,,,113,113,113,113,113,113
850-57,,,,,,,,1,,,,112,112,112,112,112,112
850-64,,,,,,,,1,,,,112,112,112,112,112,112
850-65,,,,,,,,2,,37,74,39,75,112,112,112,113
850-84,,,,,,,,2,1,1,2,111,111,111,112,112,113
850-92,,,,,,,,1,,,,112,112,112,112,112,112
