230-47,,,,88,?,23-31,VA,134,,34,101,6,68,88,88,103,113
230-48,,,,55,?,68-80,VA,4588,25,73,106,-30,17,60,50,91,113
230-49,,,,88,?,23-31,VA,112,,35,97,14,70,88,88,105,112
230-50,,,,56,?,67-79,VA,4072,18,72,106,-34,19,47,42,92,113
230-51,,,,89,92,27-30,VA,133,,40,100,-7,63,89,89,103,113
230-52,,57,58,57,58,73-78,VA,3464,22,68,105,-33,25,49,42,93,113
230-53,,,,89,92,27-30,VA,103,,37,94,6,66,89,89,103,113
230-54,,,,59,?,64-76,VA,2643,22,63,103,-29,33,48,62,97,113
230-55,,,,89,92,27-30,VA,96,3,38,105,1,66,90,91,105,113
230-56,,,,60,?,63-75,VA,2438,20,62,107,-29,34,55,60,97,113
230-57,,,,89,92,27-30,VA,102,1,36,108,-2,67,90,91,104,113
230-58,,,,61,?,62-74,VA,2629,18,65,111,-26,30,49,61,96,113
230-59,,,,89,92,27-30,VA,90,3,37,105,0,67,91,93,105,113
230-60,,,,62,?,61-73,VA,2376,19,65,104,-28,30,59,64,96,113
230-61,,,,89,92,27-30,VA,72,1,37,92,11,67,91,92,104,113
230-62,,,,63,?,60-72,VA,2160,18,65,103,-32,29,62,64,95,113
230-63,,,,89,92,27-30,VA,101,,40,94,11,63,92,92,103,113
230-64,,,,63,?,60-72,VA,1975,17,63,107,-28,32,63,47,96,113
230-65,,,,89,92,27-30,VA,66,,35,98,14,68,92,92,103,113
230-66,,,,64,?,59-71,VA,1755,21,58,102,-26,39,64,66,98,113
230-67,,,,93,?,18-26,VA,91,,44,94,2,59,93,93,104,113
230-68,,,,65,?,58-70,VA,1569,15,57,110,-27,40,65,66,98,113
230-69,,,,94,?,17-25,VA,46,1,29,89,10,75,94,94,104,113
230-70,,,,65,?,58-70,VA,2692,18,75,111,-36,9,66,65,84,113
230-71,,,,94,?,17-25,VA,51,,39,92,10,64,94,82,103,113
230-72,,,,66,?,57-69,VA,2131,17,68,114,-39,21,66,66,89,113
230-73,,,,95,?,16-24,VA,38,,28,83,23,76,95,94,104,113
230-74,,,,67,?,56-68,VA,1342,19,58,107,-30,38,67,49,97,113
230-75,,,,96,?,15-23,VA,38,,38,93,13,66,96,96,104,113
230-76,,,,67,?,56-68,VA,1114,18,60,101,-26,38,67,68,98,113
230-77,,,,97,?,14-22,VA,76,,48,91,8,56,97,96,104,113
230-78,,,,68,?,55-67,VA,1248,17,57,104,-28,39,68,44,97,113
230-79,,,,97,98,21-22,VA,62,,43,94,16,62,97,97,106,113
230-80,,,,69,?,54-66,VA,1246,18,60,108,-21,36,69,69,97,113
230-81,,,,98,?,13-21,VA,70,,43,94,6,61,98,98,105,113
230-82,,,,70,?,53-65,VA,1203,17,55,105,-19,42,70,48,98,113
230-83,,,,99,?,12-20,VA,29,,29,93,18,75,99,99,105,113
230-84,,,,70,?,53-65,VA,1128,16,59,105,-33,38,70,48,98,113
230-85,,,,100,?,11-19,VA,44,,32,95,15,72,100,99,104,112
230-86,,,,71,?,52-64,VA,923,11,55,101,-20,41,72,71,97,113
230-87,,,,100,?,11-19,VA,50,,32,90,11,73,100,100,105,113
230-88,,,,72,?,51-63,VA,842,13,51,106,-13,47,70,73,98,113
230-89,,,,101,?,10-18,VA,31,,16,71,35,88,101,101,105,113
230-90,,,,72,?,51-63,VA,671,7,49,105,-10,49,72,74,99,113
230-91,,,,101,102,17-18,VA,27,,17,85,24,86,101,101,104,113
230-92,,,,73,?,50-62,VA,1185,,58,102,-22,37,73,71,96,113
230-93,,,,102,?,9-17,VA,40,,25,94,17,79,102,101,104,112
230-94,,,,73,?,50-62,VA,1053,8,58,105,-24,37,73,72,96,113
230-95,,,,103,?,8-16,VA,35,,14,94,13,91,103,102,105,112
230-96,,,,74,?,49-61,VA,1148,10,59,105,-22,36,73,73,96,113
230-97,,,,103,104,15-16,VA,27,,16,83,30,90,103,103,106,113
230-98,,,,74,?,49-61,VA,793,8,53,108,-22,42,74,67,96,113
230-99,,,,104,?,7-15,VA,34,,10,69,36,95,104,104,105,110
231-01,,,,36,50,81-99,VA,5043,22,75,106,-29,10,25,39,86,113
231-02,,,,73,?,50-62,VA,700,8,56,99,-16,43,75,75,99,113
231-03,,,,36,50,81-99,VA,5781,23,75,109,-32,11,30,41,87,113
231-04,,,,75,?,48-60,VA,617,4,51,113,-36,49,75,75,100,113
231-05,,,,36,50,81-99,VA,5629,26,76,110,-28,10,30,41,86,113
231-06,,,,76,?,47-59,VA,551,2,49,98,-17,51,76,76,100,113
231-07,,,,36,50,81-99,VA,5529,27,75,110,-47,9,32,40,84,113
231-08,,,,76,?,47-59,VA,479,2,43,97,-11,57,76,77,101,113
231-09,,,,36,50,81-99,VA,5514,25,75,108,-31,7,23,40,82,113
231-10,,,,36,50,81-99,VA,5556,5,76,110,-37,4,26,19,80,113
231-11,,,,77,?,46-58,VA,446,1,46,106,-17,54,77,77,100,113
231-12,,,,36,50,81-99,VA,6418,21,74,106,-32,13,34,39,88,113
231-13,,,,77,?,46-58,VA,407,1,44,104,-12,56,77,42,101,113
231-14,,,,36,50,81-99,VA,6144,25,74,103,-34,13,30,44,88,113
231-15,,,,78,?,45-57,VA,399,,45,98,-13,55,78,78,100,113
231-16,,,,36,50,81-99,VA,6570,23,74,109,-33,15,43,42,89,113
231-17,,,,79,?,44-56,VA,389,2,42,98,-5,59,79,79,101,113
231-18,,,,36,50,81-99,VA,6302,21,75,105,-34,14,33,44,89,113
231-19,,,,80,?,43-55,VA,344,,45,99,-10,56,80,80,102,113
231-20,,,,36,50,81-99,VA,5892,21,75,108,-32,15,38,44,91,113
231-21,,,,80,?,43-55,VA,371,1,44,103,-20,56,80,80,101,113
231-22,,,,36,50,81-99,VA,5729,,74,108,-33,17,32,24,91,113
231-23,,,,81,?,42-54,VA,273,1,45,100,-19,56,81,81,102,113
231-24,,,,36,50,81-99,VA,6220,24,74,105,-27,19,58,50,94,113
231-25,,,,82,?,41-53,VA,282,,47,103,-6,55,82,54,102,113
231-26,,,,36,50,81-99,VA,5138,20,73,106,-29,19,36,47,92,113
231-27,,,,83,?,40-52,VA,260,3,35,104,-8,67,83,83,103,113
231-28,,,,36,50,81-99,VA,5271,26,73,106,-26,19,34,46,93,113
231-29,,,,83,?,40-52,VA,252,,41,92,4,61,83,43,102,113
231-30,,,,36,50,81-99,VA,5470,21,73,106,-28,20,36,48,94,113
231-31,,,,84,?,39-51,VA,225,,40,108,-22,62,84,84,102,113
231-32,,,,36,50,81-99,VA,5680,22,72,105,-29,20,38,51,93,113
231-33,,,,85,?,38-50,VA,195,,40,98,-4,61,85,85,102,113
231-34,,,,36,50,81-99,VA,5112,24,70,104,-29,23,44,47,94,113
231-35,,,,85,?,38-50,VA,206,,37,100,-15,65,85,58,102,113
231-36,,,,36,50,81-99,VA,5343,22,70,104,-25,23,37,51,94,113
231-37,,,,86,?,37-49,VA,185,,40,94,8,62,86,86,103,113
231-38,,,,36,50,81-99,VA,5100,23,70,111,-31,21,42,45,92,113
231-39,,,,87,?,36-48,VA,169,1,32,92,-4,70,87,77,103,113
231-40,,,,51,?,72-84,VA,5310,21,74,109,-32,15,41,51,90,113
231-41,,,,87,?,36-48,VA,146,2,36,93,6,66,87,89,103,113
231-42,,,,52,?,71-83,VA,5355,,75,108,-30,15,42,36,90,113
231-43,,,,87,?,36-48,VA,132,,32,88,14,71,87,87,103,113
231-44,,,,53,?,70-82,VA,4262,19,69,107,-30,25,42,52,94,113
231-45,,,,88,?,23-31,VA,136,8,29,99,9,74,87,92,104,113
231-46,,,,54,?,69-81,VA,4897,22,74,107,-32,14,42,45,89,113
231-47,,,,88,?,23-31,VA,140,,33,92,9,70,88,88,103,113
231-48,,,,55,?,68-80,VA,5388,,75,105,-33,11,61,38,86,113
231-49,,,,88,?,23-31,VA,125,,35,96,2,68,88,88,104,113
231-50,,,,56,?,67-79,VA,3891,24,70,107,-29,21,51,56,92,113
231-51,,,,89,92,27-30,VA,119,2,40,91,5,63,89,90,103,112
231-52,,57,58,58,?,65-77,VA,3754,20,71,112,-31,21,48,57,92,113
231-53,,,,89,92,27-30,VA,111,2,45,97,6,59,89,91,104,113
231-54,,,,59,?,64-76,VA,2677,20,64,106,-28,33,48,62,97,113
231-55,,,,89,92,27-30,VA,92,,36,93,6,67,90,90,103,113
231-56,,,,60,?,63-75,VA,2745,19,66,105,-32,29,48,62,96,113
231-57,,,,89,92,27-30,VA,100,1,46,93,9,59,90,91,105,113
231-58,,,,61,?,62-74,VA,2755,22,67,106,-25,27,50,45,95,113
231-59,,,,89,92,27-30,VA,97,,41,94,10,63,91,91,104,113
231-60,,,,62,?,61-73,VA,2681,20,68,111,-29,26,61,62,95,113
231-61,,,,89,92,27-30,VA,75,,36,94,8,66,91,75,103,112
231-62,,,,63,?,60-72,VA,3344,18,82,108,-34,3,62,65,85,113
231-63,,,,89,92,27-30,VA,119,,46,103,0,57,92,92,104,113
231-64,,,,63,?,60-72,VA,2016,7,72,108,-32,19,63,65,91,113
231-65,,,,89,92,27-30,VA,75,,37,96,4,66,92,92,104,113
231-66,,,,64,?,59-71,VA,1894,16,65,106,-36,29,64,66,95,113
231-67,,,,93,?,18-26,VA,80,1,55,101,-2,48,93,93,104,113
231-68,,,,65,?,58-70,VA,1495,19,58,105,-30,38,65,65,97,113
231-69,,,,94,?,17-25,VA,59,,41,98,9,63,94,94,105,112
231-70,,,,65,?,58-70,VA,2489,16,74,108,-38,10,65,66,85,113
231-71,,,,95,?,16-24,VA,72,,31,89,7,69,95,94,101,113
231-72,,,,66,?,57-69,VA,1859,16,62,103,-29,32,66,66,95,113
231-73,,,,95,?,16-24,VA,57,,24,86,16,78,95,95,102,113
231-74,,,,67,?,56-68,VA,1381,16,56,109,-39,40,67,66,96,113
231-75,,,,96,?,15-23,VA,38,,39,93,8,65,96,96,104,113
231-76,,,,68,?,55-67,VA,1345,18,59,101,-26,37,68,39,97,113
231-77,,,,97,?,14-22,VA,33,,25,90,9,78,97,97,103,113
231-78,,,,68,?,55-67,VA,1249,17,58,107,-33,39,68,68,97,113
231-79,,,,98,?,13-21,VA,41,,25,88,24,78,98,97,103,113
231-80,,,,69,?,54-66,VA,1352,10,56,103,-26,42,69,65,98,113
231-81,,,,98,?,13-21,VA,31,,14,87,24,88,98,98,102,112
231-82,,,,70,?,53-65,VA,975,16,53,100,-19,45,70,71,98,113
231-83,,,,99,?,12-20,VA,43,,34,88,23,69,99,99,104,112
231-84,,,,70,?,53-65,VA,1053,9,57,109,-34,39,70,55,97,113
231-85,,,,100,?,11-19,VA,40,,28,95,12,75,100,99,103,112
231-86,,,,71,?,52-64,VA,828,14,52,99,-24,46,71,71,98,113
231-87,,,,100,?,11-19,VA,40,,30,94,9,74,100,100,104,113
231-88,,,,72,?,51-63,VA,767,,49,101,-15,50,72,57,99,113
231-89,,,,101,?,10-18,VA,30,,27,75,32,78,101,101,106,112
231-90,,,,73,?,50-62,VA,464,3,46,101,-18,53,77,77,100,113
231-91,,,,101,102,17-18,VA,32,,20,74,38,83,101,101,104,112
231-92,,,,73,?,50-62,VA,1252,14,60,104,-16,36,73,72,96,113
231-93,,,,102,?,9-17,VA,33,,20,87,19,84,102,102,104,112
231-94,,,,73,?,50-62,VA,986,12,58,117,-21,37,73,42,95,113
231-95,,,,103,104,15-16,VA,27,,12,97,15,92,103,103,105,113
231-96,,,,73,?,50-62,VA,865,5,54,103,-15,43,74,58,98,113
231-97,,,,104,?,7-15,VA,40,,19,88,16,86,104,103,106,112
231-98,,,,73,?,50-62,VA,731,4,52,102,-21,45,74,73,97,113
231-99,,,,104,?,7-15,VA,36,,23,87,19,83,104,104,106,112
232-01,North Carolina and West Virginia,,,36,50,81-99,WV,6898,26,76,106,-41,5,25,39,82,113
232-02,North Carolina and West Virginia,,,73,?,50-62,WV,1634,17,65,106,-23,30,73,73,96,113
232-03,North Carolina and West Virginia,,,36,50,81-99,WV,6694,29,76,108,-44,3,23,39,80,113
232-04,North Carolina and West Virginia,,,74,?,49-61,WV,899,2,56,104,-15,41,74,74,98,113
232-05,North Carolina and West Virginia,,,36,50,81-99,WV,6800,28,76,106,-28,5,24,41,82,113
232-06,North Carolina and West Virginia,,,75,?,48-60,WV,799,9,52,100,-19,47,75,77,100,113
232-07,North Carolina and West Virginia,,,36,50,81-99,WV,6717,24,76,106,-29,4,29,38,80,113
232-08,North Carolina and West Virginia,,,76,?,47-59,WV,492,1,43,100,-16,58,76,76,101,113
232-09,North Carolina and West Virginia,,,36,50,81-99,WV,6694,23,76,111,-30,3,22,38,80,113
232-10,North Carolina and West Virginia,,,36,50,81-99,WV,6441,27,77,110,-28,3,22,38,80,113
232-11,North Carolina and West Virginia,,,76,?,47-59,WV,475,3,44,103,-24,56,76,76,101,113
232-12,North Carolina and West Virginia,,,36,50,81-99,WV,6277,26,75,102,-28,3,28,20,79,113
232-13,North Carolina and West Virginia,,,77,?,46-58,WV,529,2,47,102,-17,52,77,77,100,113
232-14,North Carolina and West Virginia,,,36,50,81-99,WV,6283,26,74,109,-28,5,35,37,79,113
232-15,North Carolina and West Virginia,,,78,?,45-57,WV,389,,39,97,-11,62,78,78,101,113
232-16,North Carolina and West Virginia,,,36,50,81-99,WV,6384,26,74,103,-28,6,24,40,81,113
232-17,North Carolina and West Virginia,,,79,?,44-56,WV,344,1,40,98,-9,61,79,79,101,113
232-18,North Carolina and West Virginia,,,36,50,81-99,WV,6326,24,74,108,-27,8,34,40,82,113
232-19,North Carolina and West Virginia,,,80,?,43-55,WV,304,1,35,96,10,67,80,81,102,113
232-20,North Carolina and West Virginia,,,36,50,81-99,WV,5610,21,76,104,-32,11,30,40,87,113
232-21,North Carolina and West Virginia,,,81,?,42-54,WV,257,,35,99,-2,68,81,81,103,113
232-22,North Carolina and West Virginia,,,36,50,81-99,WV,6592,21,75,106,-39,8,29,40,84,113
232-23,North Carolina and West Virginia,,,82,?,41-53,WV,256,,32,92,4,71,83,83,103,113
232-24,North Carolina and West Virginia,,,36,50,81-99,WV,6846,21,74,104,-31,14,38,43,89,113
232-25,North Carolina and West Virginia,,,83,?,40-52,WV,233,1,31,92,3,72,83,67,103,113
232-26,North Carolina and West Virginia,,,36,50,81-99,WV,6159,22,75,106,-30,10,28,42,86,113
232-27,North Carolina and West Virginia,,,84,?,39-51,WV,212,1,33,102,-4,70,84,51,103,113
232-28,North Carolina and West Virginia,,,36,50,81-99,WV,6076,24,75,114,-39,10,28,40,86,113
232-29,North Carolina and West Virginia,85,86,85,86,45-50,WV,198,,29,95,-6,73,85,85,103,113
232-30,North Carolina and West Virginia,,,36,50,81-99,NC,6492,21,74,109,-42,12,28,44,86,113
232-31,North Carolina and West Virginia,,,87,?,36-48,WV,168,,27,98,-11,75,87,87,103,113
232-32,North Carolina and West Virginia,,,36,50,81-99,WV,5702,22,72,106,-39,22,41,51,94,113
232-33,North Carolina and West Virginia,,,87,?,36-48,WV,150,1,25,89,-1,78,87,88,104,113
232-34,North Carolina and West Virginia,,,36,50,81-99,WV,5745,25,73,109,-30,20,37,49,94,113
232-35,North Carolina and West Virginia,,,88,?,23-31,WV,124,,25,102,-4,79,88,88,104,113
232-36,North Carolina and West Virginia,,,36,50,81-99,WV,5708,25,74,106,-30,19,39,50,93,113
232-37,,,,89,92,27-30,WV,113,,20,88,17,84,89,89,105,113
232-38,North Carolina and West Virginia,,,36,50,81-99,WV,5466,21,72,105,-31,21,35,48,94,113
232-39,,,,89,92,27-30,WV,78,,19,95,6,85,91,91,105,113
232-40,North Carolina and West Virginia,,,36,50,81-99,WV,5437,22,72,112,-40,23,34,52,95,113
232-41,,,,89,92,27-30,WV,76,,17,89,13,84,93,77,102,113
232-42,North Carolina and West Virginia,,,36,50,81-99,WV,5604,22,72,108,-35,21,41,48,94,113
232-43,,,,94,?,17-25,WV,56,,14,82,23,87,95,94,101,113
232-44,North Carolina and West Virginia,,,36,50,81-99,WV,5581,20,72,105,-42,21,35,50,94,113
232-45,,,,97,98,21-22,WV,48,,14,82,24,87,97,96,102,112
232-46,North Carolina and West Virginia,,,36,50,81-99,WV,4978,19,70,104,-30,25,37,50,95,113
232-47,,,,99,100,19-20,WV,51,,9,88,23,94,99,99,104,112
232-48,North Carolina and West Virginia,,,36,50,81-99,WV,4961,22,70,104,-27,25,37,53,96,113
232-49,,,,101,?,10-18,WV,32,,6,46,56,97,101,101,103,112
232-50,North Carolina and West Virginia,,,36,50,81-99,WV,4641,20,69,106,-28,26,50,52,95,113
232-51,,,,103,105,14-16,WV,33,,2,18,91,102,104,103,105,112
232-52,North Carolina and West Virginia,,,36,50,81-99,WV,4944,21,72,108,-30,20,42,53,92,113
232-53,,,,105,107,12-14,WV,35,,4,66,45,102,106,105,107,112
232-54,North Carolina and West Virginia,,,51,?,72-84,WV,4760,20,72,107,-33,18,41,53,90,113
232-55,,,,107,110,9-12,WV,32,,1,24,89,107,108,107,109,113
232-56,North Carolina and West Virginia,,,52,?,71-83,WV,4358,21,70,105,-36,24,41,53,94,113
232-57,,,,110,111,8-9,WV,37,,,2,109,109,110,109,110,112
232-58,North Carolina and West Virginia,53,54,53,54,77-82,WV,3865,18,69,104,-29,26,58,54,95,113
232-60,North Carolina and West Virginia,,,55,?,68-80,WV,3804,,69,108,-29,24,45,39,94,113
232-62,North Carolina and West Virginia,,,56,?,67-79,WV,3970,25,72,106,-31,21,46,59,93,113
232-64,North Carolina and West Virginia,,,57,?,66-78,WV,3226,21,68,107,-36,26,46,57,94,113
232-66,North Carolina and West Virginia,,,58,?,65-77,WV,3057,20,67,105,-27,28,48,59,96,113
232-68,North Carolina and West Virginia,,,59,?,64-76,WV,2553,18,65,104,-30,31,49,62,97,113
232-70,North Carolina and West Virginia,60,61,60,61,70-75,WV,2512,21,64,105,-23,33,48,39,97,113
232-72,North Carolina and West Virginia,,,62,?,61-73,WV,2438,20,67,107,-25,28,58,63,96,113
232-74,North Carolina and West Virginia,,,63,?,60-72,WV,2125,20,66,106,-30,30,62,66,96,113
232-76,North Carolina and West Virginia,,,63,?,60-72,WV,2308,17,70,107,-31,21,64,66,92,113
232-78,North Carolina and West Virginia,,,64,?,59-71,WV,1824,15,62,105,-27,35,64,66,97,113
232-80,North Carolina and West Virginia,,,65,?,58-70,WV,3281,20,77,115,-35,7,64,65,84,113
232-82,North Carolina and West Virginia,,,66,?,57-69,WV,2058,19,66,106,-32,26,66,66,93,113
232-83,,,,,,,,1,,,,111,111,111,111,111,111
232-84,North Carolina and West Virginia,,,67,?,56-68,WV,1794,18,62,101,-32,34,63,67,97,113
232-86,North Carolina and West Virginia,,,68,?,55-67,WV,1777,15,62,103,-21,34,68,68,97,113
232-87,,,,,,,,1,,,,111,111,111,111,111,111
232-88,North Carolina and West Virginia,,,69,?,54-66,WV,1465,18,60,108,-22,37,68,63,97,113
232-90,North Carolina and West Virginia,70,71,70,?,53-65,WV,1372,16,58,102,-18,39,70,38,98,113
232-91,,,,,,,,1,2,2,2,111,111,111,113,113,113
232-92,North Carolina and West Virginia,70,71,70,71,60-65,WV,1137,16,56,104,-21,41,70,71,97,113
232-94,North Carolina and West Virginia,,,72,?,51-63,WV,1071,1,54,101,-14,44,72,72,98,113
232-96,North Carolina and West Virginia,,,73,?,50-62,WV,7261,18,84,109,-28,-1,70,72,84,113
232-98,North Carolina and West Virginia,,,73,?,50-62,WV,1217,2,60,101,-25,35,73,73,95,113
233-01,,51,52,36,50,81-99,WV,6876,27,77,104,-29,4,24,39,82,113
233-02,,,,74,?,49-61,WV,1197,16,62,110,-22,34,73,73,96,113
233-03,,51,52,36,50,81-99,WV,6889,26,77,106,-41,5,23,9,83,113
233-04,,,,74,?,49-61,WV,718,7,53,101,-20,45,74,74,99,113
233-05,,51,52,36,50,81-99,WV,6434,24,76,106,-32,7,23,38,84,113
233-06,,,,75,?,48-60,WV,729,2,52,97,-14,47,75,75,99,113
233-07,,51,52,36,50,81-99,WV,6350,25,75,105,-28,3,36,37,78,113
233-08,,,,76,?,47-59,WV,500,3,44,95,-13,56,76,77,100,113
233-09,,51,52,36,50,81-99,WV,6243,22,76,103,-30,7,25,42,83,113
233-10,,51,52,36,50,81-99,WV,6907,27,77,107,-28,4,27,38,82,113
233-11,,,,76,?,47-59,WV,455,4,43,99,-9,58,76,76,101,113
233-12,,51,52,36,50,81-99,WV,6351,22,74,107,-33,8,28,17,83,113
233-13,,,,77,?,46-58,WV,481,3,47,106,-10,53,77,78,100,113
233-14,,51,52,36,50,81-99,WV,6054,23,74,104,-38,9,26,37,84,113
233-15,,,,78,?,45-57,WV,373,,39,100,-12,62,78,64,102,113
233-16,,51,52,36,50,81-99,WV,5619,25,75,106,-31,8,25,38,83,113
233-17,,,,79,?,44-56,WV,357,,38,96,-10,64,79,79,102,113
233-18,,51,52,36,50,81-99,WV,4909,22,75,108,-31,7,26,20,83,113
233-19,,80,81,80,81,50-55,WV,269,,36,98,-7,65,80,80,101,113
233-20,,51,52,36,50,81-99,WV,5734,25,75,106,-33,9,28,39,84,113
233-21,,,,82,?,41-53,WV,220,1,34,100,-8,68,82,82,103,113
233-22,,51,52,36,50,81-99,WV,5868,20,74,109,-32,9,32,41,84,113
233-23,,,,83,?,40-52,WV,223,,30,90,-1,73,83,73,104,113
233-24,,51,52,36,50,81-99,WV,6286,23,74,107,-39,11,33,40,86,113
233-25,,,,83,?,40-52,WV,243,1,31,92,-2,72,84,84,104,113
233-26,,51,52,36,50,81-99,WV,6652,28,75,109,-47,11,28,40,87,113
233-27,,84,85,84,85,46-51,WV,225,,30,95,-9,73,84,45,103,113
233-28,,51,52,36,50,81-99,WV,6440,20,74,114,-50,13,48,0,88,113
233-29,,,,86,?,37-49,WV,186,1,32,100,-15,70,86,85,103,113
233-30,,51,52,36,50,81-99,WV,6703,20,74,105,-31,17,30,43,91,113
233-31,,,,87,?,36-48,WV,140,12,30,96,-9,73,87,87,103,113
233-32,,51,52,36,50,81-99,WV,6416,23,74,110,-35,17,29,45,92,113
233-33,,,,87,?,36-48,WV,143,,27,93,12,77,87,87,104,113
233-34,,51,52,36,50,81-99,WV,6585,18,74,108,-28,18,39,43,92,113
233-35,,,,88,?,23-31,WV,137,,28,92,1,76,88,88,104,113
233-36,,51,52,36,50,81-99,WV,6095,20,74,106,-31,18,32,45,92,113
233-37,,,,89,92,27-30,WV,89,,23,95,5,81,90,67,104,113
233-38,,51,52,36,50,81-99,WV,6165,,73,107,-32,19,36,28,93,113
233-39,,,,89,92,27-30,WV,102,,22,103,-5,82,91,91,104,113
233-40,,51,52,36,50,81-99,WV,5840,24,74,108,-29,19,36,50,93,113
233-41,,,,93,?,18-26,WV,61,,22,95,6,80,93,93,103,112
233-42,,51,52,36,50,81-99,WV,5692,23,73,106,-47,20,39,3,93,113
233-43,,,,95,?,16-24,WV,47,,23,108,-6,79,95,95,103,112
233-44,,51,52,36,50,81-99,WV,5507,24,71,105,-43,23,39,7,94,113
233-45,,,,97,98,21-22,WV,32,,13,80,26,88,97,97,102,113
233-46,,51,52,36,50,81-99,WV,5196,19,71,107,-27,23,36,50,95,113
233-47,,,,99,100,19-20,WV,43,,7,67,32,95,100,98,102,113
233-48,,51,52,36,50,81-99,WV,4849,21,70,108,-28,25,39,52,95,113
233-49,,,,101,104,15-18,WV,56,,5,96,15,98,102,101,103,111
233-50,,51,52,36,50,81-99,WV,4655,,70,106,-34,23,40,33,94,113
233-51,,,,104,106,13-15,WV,27,,2,21,86,102,104,103,105,112
233-52,,51,52,36,50,81-99,WV,4988,1,72,110,-29,19,87,53,92,113
233-53,,,,106,108,11-13,WV,45,,2,39,45,103,106,84,106,111
233-54,,51,52,51,52,79-84,WV,4530,20,70,105,-30,22,40,54,93,113
233-55,,,,108,110,9-11,WV,32,,5,85,24,103,108,108,108,112
233-56,,,,53,?,70-82,WV,3794,22,68,103,-26,27,41,52,96,113
233-57,,,,110,111,8-9,WV,25,,,3,110,110,110,110,110,113
233-58,,,,54,?,69-81,WV,3778,19,68,105,-27,28,43,39,96,113
233-60,,,,55,?,68-80,WV,3877,20,70,106,-29,23,44,55,94,113
233-62,,,,56,?,67-79,WV,3936,21,71,103,-30,22,44,56,94,113
233-64,,,,57,?,66-78,WV,3325,,69,108,-31,26,45,39,95,113
233-66,,58,59,58,59,72-77,WV,2892,18,65,106,-23,31,49,61,96,113
233-68,,,,60,?,63-75,WV,2521,19,63,103,-23,33,48,43,97,113
233-70,,,,61,?,62-74,WV,2829,20,66,103,-26,30,57,63,96,113
233-71,,,,,,,,1,18,18,18,94,94,94,112,112,112
233-72,,,,62,?,61-73,WV,5073,19,85,111,-35,-3,60,64,82,113
233-74,,63,64,63,?,60-72,WV,3127,18,81,113,-38,4,63,66,85,113
233-76,,63,64,63,64,67-72,WV,1939,17,62,103,-29,34,65,65,96,113
233-78,,,,65,?,58-70,WV,1686,17,58,104,-28,40,60,66,98,113
233-80,,,,65,?,58-70,WV,3400,20,78,109,-36,5,64,65,83,113
233-82,,,,66,?,57-69,WV,1801,20,65,106,-33,29,64,66,95,113
233-84,,,,67,?,56-68,WV,1820,14,67,102,-24,29,67,67,96,113
233-86,,,,68,?,55-67,WV,1691,19,63,103,-26,33,69,68,97,113
233-88,,,,69,?,54-66,WV,1560,17,61,107,-24,36,67,69,97,113
233-90,,,,70,?,53-65,WV,1345,17,60,105,-24,38,70,70,98,113
233-92,,,,71,?,52-64,WV,1046,,54,104,-21,43,71,55,98,113
233-94,,,,72,?,51-63,WV,928,1,53,104,-12,44,72,72,98,113
233-96,,,,73,?,50-62,WV,9455,21,86,109,-28,-4,60,72,82,113
233-98,,,,73,?,50-62,WV,1526,4,62,102,-16,33,73,55,95,113
234-01,,,,36,50,81-99,WV,7130,25,76,105,-45,5,27,39,82,113
234-02,,,,74,?,49-61,WV,1058,8,59,111,-34,38,74,58,97,113
234-03,,,,36,50,81-99,WV,7272,27,78,110,-28,5,22,38,83,113
234-04,,,,74,?,49-61,WV,996,3,60,105,-19,39,74,73,99,113
234-05,,,,36,50,81-99,WV,7027,29,77,104,-37,4,22,38,82,113
234-06,,,,75,?,48-60,WV,671,5,49,112,-26,49,75,76,99,113
234-07,,,,36,50,81-99,WV,7038,30,77,106,-28,4,21,39,82,113
234-08,,,,76,?,47-59,WV,539,5,41,98,-9,60,76,77,102,113
234-09,,,,36,50,81-99,WV,7013,30,77,105,-28,4,26,37,82,113
234-10,,,,36,50,81-99,WV,6890,32,77,106,-41,4,22,38,82,113
234-11,,,,76,?,47-59,WV,431,3,44,102,-12,56,77,77,100,113
234-12,,,,36,50,81-99,WV,5308,24,75,107,-37,7,33,40,83,113
234-13,,,,77,?,46-58,WV,415,4,41,103,-16,59,77,77,100,113
234-14,,,,36,50,81-99,WV,5912,14,75,107,-28,8,25,0,83,113
234-15,,78,79,78,79,52-57,WV,379,,38,97,-8,63,79,77,102,113
234-16,,,,36,50,81-99,WV,5984,7,76,108,-30,6,50,1,82,113
234-17,,,,80,?,43-55,WV,313,1,36,96,9,65,80,80,102,113
234-18,,,,36,50,81-99,WV,6322,25,75,108,-35,7,23,41,83,113
234-19,,,,81,?,42-54,WV,269,2,33,83,12,69,81,81,103,113
234-20,,,,36,50,81-99,WV,6509,23,75,107,-40,14,27,22,89,113
234-21,,,,82,?,41-53,WV,236,,33,89,17,70,82,82,103,113
234-22,,,,36,50,81-99,WV,6652,23,73,105,-41,15,28,9,88,113
234-23,,,,83,?,40-52,WV,238,1,31,100,-5,72,83,83,104,113
234-24,,,,36,50,81-99,WV,6434,23,74,105,-32,14,28,42,89,113
234-25,,,,83,?,40-52,WV,201,1,30,97,-1,72,84,84,102,113
234-26,,,,36,50,81-99,WV,6744,21,75,130,-48,13,28,44,88,113
234-27,,84,85,84,85,46-51,WV,205,,28,93,-5,74,85,85,103,113
