881-36,,,,,,,,1,1,1,1,111,111,111,112,112,112
881-52,,,,,,,,1,29,29,29,84,84,84,113,113,113
881-69,,,,,,,,2,,,1,112,112,112,112,112,113
881-72,,,,,,,,1,1,1,1,111,111,111,112,112,112
881-83,,,,,,,,2,1,1,1,112,112,112,113,113,113
881-86,,,,,,,,1,1,1,1,111,111,111,112,112,112
881-97,,,,,,,,1,66,66,66,46,46,46,112,112,112
882-01,,,,,,,,1,,,,112,112,112,112,112,112
882-04,,,,,,,,1,,,,112,112,112,112,112,112
882-09,,,,,,,,1,,,,111,111,111,111,111,111
882-10,,,,,,,,1,,,,112,112,112,112,112,112
882-20,,,,,,,,1,1,1,1,111,111,111,112,112,112
882-40,,,,,,,,2,,,,111,111,112,111,111,112
882-41,,,,,,,,1,,,,112,112,112,112,112,112
882-49,,,,,,,,1,1,1,1,112,112,112,113,113,113
882-50,,,,,,,,1,57,57,57,54,54,54,111,111,111
882-53,,,,,,,,2,,,,111,111,112,111,111,112
882-56,,,,,,,,1,,,,111,111,111,111,111,111
882-60,,,,,,,,1,,,,111,111,111,111,111,111
882-61,,,,,,,,1,1,1,1,111,111,111,112,112,112
882-62,,,,,,,,1,,,,112,112,112,112,112,112
882-63,,,,,,,,1,,,,112,112,112,112,112,112
882-75,,,,,,,,1,1,1,1,112,112,112,113,113,113
882-95,,,,,,,,1,1,1,1,111,111,111,112,112,112
883-01,,,,,,,,1,,,,112,112,112,112,112,112
883-03,,,,,,,,2,,,,111,111,112,111,111,112
883-12,,,,,,,,1,,,,112,112,112,112,112,112
883-13,,,,,,,,1,1,1,1,111,111,111,112,112,112
883-23,,,,,,,,1,,,,112,112,112,112,112,112
883-34,,,,,,,,1,,,,112,112,112,112,112,112
883-41,,,,,,,,1,,,,113,113,113,113,113,113
883-46,,,,,,,,1,,,,112,112,112,112,112,112
883-58,,,,,,,,1,,,,112,112,112,112,112,112
883-61,,,,,,,,1,,,,112,112,112,112,112,112
883-69,,,,,,,,1,,,,112,112,112,112,112,112
883-70,,,,,,,,1,1,1,1,111,111,111,112,112,112
883-71,,,,,,,,1,1,1,1,112,112,112,113,113,113
883-78,,,,,,,,1,,,,112,112,112,112,112,112
883-81,,,,,,,,1,,,,112,112,112,112,112,112
883-85,,,,,,,,1,81,81,81,31,31,31,112,112,112
883-88,,,,,,,,1,1,1,1,112,112,112,113,113,113
884-04,,,,,,,,1,1,1,1,111,111,111,112,112,112
884-14,,,,,,,,3,,,1,111,112,113,112,112,113
884-17,,,,,,,,1,,,,112,112,112,112,112,112
884-18,,,,,,,,1,64,64,64,49,49,49,113,113,113
884-28,,,,,,,,1,1,1,1,112,112,112,113,113,113
884-40,,,,,,,,1,,,,112,112,112,112,112,112
884-51,,,,,,,,1,,,,112,112,112,112,112,112
884-52,,,,,,,,1,,,,112,112,112,112,112,112
884-57,,,,,,,,1,,,,111,111,111,111,111,111
884-68,,,,,,,,1,,,,112,112,112,112,112,112
884-69,,,,,,,,1,1,1,1,112,112,112,113,113,113
884-77,,,,,,,,1,90,90,90,22,22,22,112,112,112
884-79,,,,,,,,1,1,1,1,111,111,111,112,112,112
884-85,,,,,,,,1,,,,113,113,113,113,113,113
884-91,,,,,,,,1,1,1,1,112,112,112,113,113,113
885-09,,,,,,,,1,,,,112,112,112,112,112,112
885-18,,,,,,,,1,1,1,1,112,112,112,113,113,113
885-28,,,,,,,,1,,,,112,112,112,112,112,112
885-39,,,,,,,,1,,,,112,112,112,112,112,112
885-55,,,,,,,,1,,,,110,110,110,110,110,110
885-56,,,,,,,,1,,,,113,113,113,113,113,113
885-59,,,,,,,,1,,,,111,111,111,111,111,111
885-70,,,,,,,,1,1,1,1,111,111,111,112,112,112
885-75,,,,,,,,1,,,,112,112,112,112,112,112
885-92,,,,,,,,1,,,,112,112,112,112,112,112
885-95,,,,,,,,1,,,,112,112,112,112,112,112
885-97,,,,,,,,2,1,12,23,89,100,112,112,112,113
886-06,,,,,,,,1,1,1,1,112,112,112,113,113,113
886-08,,,,,,,,1,1,1,1,111,111,111,112,112,112
886-09,,,,,,,,1,,,,112,112,112,112,112,112
886-16,,,,,,,,1,,,,112,112,112,112,112,112
886-23,,,,,,,,2,,,,112,112,112,112,112,112
886-25,,,,,,,,1,,,,111,111,111,111,111,111
886-33,,,,,,,,1,,,,112,112,112,112,112,112
886-35,,,,,,,,1,,,,112,112,112,112,112,112
886-40,,,,,,,,1,,,,112,112,112,112,112,112
886-43,,,,,,,,1,,,,113,113,113,113,113,113
886-51,,,,,,,,1,,,,112,112,112,112,112,112
886-54,,,,,,,,1,,,,112,112,112,112,112,112
886-55,,,,,,,,1,,,,112,112,112,112,112,112
886-59,,,,,,,,1,,,,112,112,112,112,112,112
886-62,,,,,,,,1,63,63,63,50,50,50,113,113,113
886-66,,,,,,,,1,,,,112,112,112,112,112,112
886-74,,,,,,,,1,1,1,1,111,111,111,112,112,112
886-79,,,,,,,,1,,,,112,112,112,112,112,112
886-81,,,,,,,,1,37,37,37,75,75,75,112,112,112
886-82,,,,,,,,1,1,1,1,111,111,111,112,112,112
886-83,,,,,,,,1,,,,111,111,111,111,111,111
886-89,,,,,,,,1,24,24,24,89,89,89,113,113,113
886-96,,,,,,,,1,2,2,2,111,111,111,113,113,113
887-16,,,,,,,,1,1,1,1,111,111,111,112,112,112
887-24,,,,,,,,1,,,,113,113,113,113,113,113
887-26,,,,,,,,1,24,24,24,88,88,88,112,112,112
887-28,,,,,,,,1,,,,112,112,112,112,112,112
887-36,,,,,,,,1,1,1,1,111,111,111,112,112,112
887-44,,,,,,,,1,,,,111,111,111,111,111,111
887-45,,,,,,,,1,,,,112,112,112,112,112,112
887-50,,,,,,,,1,,,,111,111,111,111,111,111
887-67,,,,,,,,1,,,,112,112,112,112,112,112
887-71,,,,,,,,1,,,,111,111,111,111,111,111
887-81,,,,,,,,1,,,,111,111,111,111,111,111
887-85,,,,,,,,1,,,,111,111,111,111,111,111
887-88,,,,,,,,1,1,1,1,111,111,111,112,112,112
887-98,,,,,,,,1,2,2,2,111,111,111,113,113,113
888-05,,,,,,,,1,,,,111,111,111,111,111,111
888-06,,,,,,,,1,,,,111,111,111,111,111,111
888-09,,,,,,,,1,,,,112,112,112,112,112,112
888-11,,,,,,,,1,1,1,1,112,112,112,113,113,113
888-12,,,,,,,,1,66,66,66,46,46,46,112,112,112
888-27,,,,,,,,1,,,,111,111,111,111,111,111
888-28,,,,,,,,2,,14,29,83,97,112,112,112,112
888-37,,,,,,,,1,1,1,1,111,111,111,112,112,112
888-43,,,,,,,,1,,,,111,111,111,111,111,111
888-44,,,,,,,,1,,,,112,112,112,112,112,112
888-64,,,,,,,,1,1,1,1,112,112,112,113,113,113
888-75,,,,,,,,1,,,,112,112,112,112,112,112
888-91,,,,,,,,1,,,,113,113,113,113,113,113
888-96,,,,,,,,1,,,,111,111,111,111,111,111
888-98,,,,,,,,1,,,,112,112,112,112,112,112
889-16,,,,,,,,1,1,1,1,112,112,112,113,113,113
889-18,,,,,,,,1,,,,112,112,112,112,112,112
889-27,,,,,,,,1,1,1,1,111,111,111,112,112,112
889-28,,,,,,,,1,,,,113,113,113,113,113,113
889-32,,,,,,,,1,1,1,1,111,111,111,112,112,112
889-35,,,,,,,,1,47,47,47,65,65,65,112,112,112
889-40,,,,,,,,1,,,,111,111,111,111,111,111
889-50,,,,,,,,1,,,,112,112,112,112,112,112
889-53,,,,,,,,1,,,,111,111,111,111,111,111
889-64,,,,,,,,1,66,66,66,47,47,47,113,113,113
889-66,,,,,,,,1,1,1,1,111,111,111,112,112,112
889-88,,,,,,,,1,,,,112,112,112,112,112,112
889-93,,,,,,,,1,,,,112,112,112,112,112,112
890-03,,,,,,,,1,,,,112,112,112,112,112,112
890-06,,,,,,,,1,,,,111,111,111,111,111,111
890-21,,,,,,,,1,1,1,1,112,112,112,113,113,113
890-35,,,,,,,,1,,,,111,111,111,111,111,111
890-50,,,,,,,,1,,,,112,112,112,112,112,112
890-74,,,,,,,,1,,,,112,112,112,112,112,112
890-89,,,,,,,,1,,,,112,112,112,112,112,112
890-94,,,,,,,,1,,,,112,112,112,112,112,112
891-04,,,,,,,,1,,,,112,112,112,112,112,112
891-10,,,,,,,,1,1,1,1,112,112,112,113,113,113
891-17,,,,,,,,1,,,,112,112,112,112,112,112
891-18,,,,,,,,1,,,,112,112,112,112,112,112
891-21,,,,,,,,1,1,1,1,112,112,112,113,113,113
891-23,,,,,,,,1,,,,112,112,112,112,112,112
891-27,,,,,,,,1,1,1,1,111,111,111,112,112,112
891-30,,,,,,,,1,,,,112,112,112,112,112,112
891-31,,,,,,,,1,,,,113,113,113,113,113,113
891-37,,,,,,,,1,,,,112,112,112,112,112,112
891-42,,,,,,,,1,32,32,32,80,80,80,112,112,112
891-44,,,,,,,,1,,,,112,112,112,112,112,112
891-50,,,,,,,,1,,,,111,111,111,111,111,111
891-76,,,,,,,,1,1,1,1,111,111,111,112,112,112
891-79,,,,,,,,1,1,1,1,112,112,112,113,113,113
891-81,,,,,,,,1,90,90,90,22,22,22,112,112,112
891-91,,,,,,,,1,1,1,1,111,111,111,112,112,112
891-94,,,,,,,,1,1,1,1,111,111,111,112,112,112
891-96,,,,,,,,1,,,,112,112,112,112,112,112
892-01,,,,,,,,1,,,,111,111,111,111,111,111
892-04,,,,,,,,1,,,,112,112,112,112,112,112
892-19,,,,,,,,1,,,,112,112,112,112,112,112
892-21,,,,,,,,1,,,,112,112,112,112,112,112
892-38,,,,,,,,1,87,87,87,25,25,25,112,112,112
892-54,,,,,,,,1,,,,112,112,112,112,112,112
892-58,,,,,,,,1,,,,111,111,111,111,111,111
892-62,,,,,,,,1,,,,112,112,112,112,112,112
892-72,,,,,,,,1,,,,112,112,112,112,112,112
892-73,,,,,,,,1,,,,112,112,112,112,112,112
892-74,,,,,,,,1,1,1,1,111,111,111,112,112,112
892-79,,,,,,,,1,,,,112,112,112,112,112,112
892-82,,,,,,,,1,,,,113,113,113,113,113,113
892-84,,,,,,,,1,,,,112,112,112,112,112,112
892-91,,,,,,,,1,1,1,1,111,111,111,112,112,112
892-94,,,,,,,,1,1,1,1,112,112,112,113,113,113
892-95,,,,,,,,1,,,,112,112,112,112,112,112
892-96,,,,,,,,1,,,,111,111,111,111,111,111
893-14,,,,,,,,1,,,,112,112,112,112,112,112
893-22,,,,,,,,1,,,,111,111,111,111,111,111
893-23,,,,,,,,1,1,1,1,111,111,111,112,112,112
893-28,,,,,,,,1,,,,111,111,111,111,111,111
893-32,,,,,,,,1,,,,111,111,111,111,111,111
893-34,,,,,,,,1,60,60,60,52,52,52,112,112,112
893-37,,,,,,,,1,,,,111,111,111,111,111,111
893-41,,,,,,,,1,,,,111,111,111,111,111,111
893-46,,,,,,,,1,,,,111,111,111,111,111,111
893-48,,,,,,,,1,,,,113,113,113,113,113,113
893-53,,,,,,,,2,,,,112,112,112,112,112,112
893-55,,,,,,,,1,,,,112,112,112,112,112,112
893-68,,,,,,,,1,,,,112,112,112,112,112,112
893-71,,,,,,,,1,1,1,1,112,112,112,113,113,113
893-83,,,,,,,,1,1,1,1,111,111,111,112,112,112
893-85,,,,,,,,1,,,,112,112,112,112,112,112
893-89,,,,,,,,1,,,,112,112,112,112,112,112
893-92,,,,,,,,1,,,,112,112,112,112,112,112
893-97,,,,,,,,1,70,70,70,42,42,42,112,112,112
893-98,,,,,,,,1,,,,112,112,112,112,112,112
894-03,,,,,,,,1,,,,112,112,112,112,112,112
894-04,,,,,,,,1,1,1,1,112,112,112,113,113,113
894-08,,,,,,,,1,1,1,1,112,112,112,113,113,113
894-11,,,,,,,,1,,,,111,111,111,111,111,111
894-21,,,,,,,,1,1,1,1,112,112,112,113,113,113
894-61,,,,,,,,1,,,,112,112,112,112,112,112
894-67,,,,,,,,1,,,,111,111,111,111,111,111
894-69,,,,,,,,1,,,,112,112,112,112,112,112
894-70,,,,,,,,1,1,1,1,112,112,112,113,113,113
894-74,,,,,,,,1,,,,112,112,112,112,112,112
894-76,,,,,,,,1,,,,112,112,112,112,112,112
894-77,,,,,,,,1,,,,111,111,111,111,111,111
894-82,,,,,,,,1,1,1,1,111,111,111,112,112,112
894-86,,,,,,,,1,1,1,1,112,112,112,113,113,113
894-91,,,,,,,,1,,,,111,111,111,111,111,111
894-94,,,,,,,,3,,20,61,52,91,111,111,111,113
894-98,,,,,,,,1,,,,112,112,112,112,112,112
895-04,,,,,,,,1,,,,112,112,112,112,112,112
895-06,,,,,,,,1,,,,112,112,112,112,112,112
895-07,,,,,,,,1,,,,112,112,112,112,112,112
895-08,,,,,,,,1,,,,112,112,112,112,112,112
895-09,,,,,,,,1,14,14,14,98,98,98,112,112,112
895-10,,,,,,,,1,1,1,1,111,111,111,112,112,112
895-14,,,,,,,,1,,,,112,112,112,112,112,112
895-16,,,,,,,,1,,,,112,112,112,112,112,112
895-31,,,,,,,,1,,,,111,111,111,111,111,111
895-40,,,,,,,,1,1,1,1,111,111,111,112,112,112
895-42,,,,,,,,1,1,1,1,111,111,111,112,112,112
895-45,,,,,,,,1,1,1,1,112,112,112,113,113,113
895-46,,,,,,,,1,1,1,1,112,112,112,113,113,113
895-47,,,,,,,,1,,,,111,111,111,111,111,111
895-55,,,,,,,,1,1,1,1,112,112,112,113,113,113
895-61,,,,,,,,1,,,,112,112,112,112,112,112
895-71,,,,,,,,1,,,,112,112,112,112,112,112
895-85,,,,,,,,1,,,,113,113,113,113,113,113
895-86,,,,,,,,1,,,,112,112,112,112,112,112
895-98,,,,,,,,3,,,,112,112,112,112,112,112
895-99,,,,,,,,1,,,,112,112,112,112,112,112
896-04,,,,,,,,1,,,,112,112,112,112,112,112
896-06,,,,,,,,1,,,,112,112,112,112,112,112
896-16,,,,,,,,2,,34,69,43,78,113,112,112,113
896-19,,,,,,,,2,,,1,111,111,112,112,112,112
896-27,,,,,,,,1,1,1,1,112,112,112,113,113,113
896-30,,,,,,,,1,2,2,2,111,111,111,113,113,113
896-35,,,,,,,,1,,,,112,112,112,112,112,112
896-47,,,,,,,,1,1,1,1,111,111,111,112,112,112
896-50,,,,,,,,1,1,1,1,112,112,112,113,113,113
896-59,,,,,,,,1,1,1,1,111,111,111,112,112,112
896-64,,,,,,,,1,1,1,1,111,111,111,112,112,112
896-76,,,,,,,,1,,,,113,113,113,113,113,113
896-78,,,,,,,,1,38,38,38,74,74,74,112,112,112
896-82,,,,,,,,2,,,,111,111,112,111,111,112
896-87,,,,,,,,1,1,1,1,111,111,111,112,112,112
896-94,,,,,,,,1,,,,113,113,113,113,113,113
896-95,,,,,,,,1,1,1,1,112,112,112,113,113,113
897-10,,,,,,,,1,,,,112,112,112,112,112,112
897-11,,,,,,,,1,,,,112,112,112,112,112,112
897-22,,,,,,,,1,,,,113,113,113,113,113,113
897-30,,,,,,,,1,1,1,1,111,111,111,112,112,112
897-36,,,,,,,,1,,,,111,111,111,111,111,111
897-38,,,,,,,,1,,,,112,112,112,112,112,112
897-42,,,,,,,,1,,,,113,113,113,113,113,113
897-43,,,,,,,,1,,,,111,111,111,111,111,111
897-63,,,,,,,,1,1,1,1,112,112,112,113,113,113
897-73,,,,,,,,1,1,1,1,112,112,112,113,113,113
897-76,,,,,,,,1,25,25,25,87,87,87,112,112,112
897-93,,,,,,,,1,,,,112,112,112,112,112,112
897-98,,,,,,,,1,1,1,1,112,112,112,113,113,113
898-09,,,,,,,,1,,,,113,113,113,113,113,113
898-11,,,,,,,,1,,,,112,112,112,112,112,112
898-18,,,,,,,,1,76,76,76,36,36,36,112,112,112
898-20,,,,,,,,1,,,,112,112,112,112,112,112
898-25,,,,,,,,2,,,1,112,112,112,112,112,113
898-27,,,,,,,,1,,,,112,112,112,112,112,112
898-35,,,,,,,,1,,,,112,112,112,112,112,112
898-54,,,,,,,,1,,,,113,113,113,113,113,113
898-55,,,,,,,,1,,,,112,112,112,112,112,112
898-58,,,,,,,,1,,,,111,111,111,111,111,111
898-67,,,,,,,,2,,,,112,112,112,112,112,112
898-74,,,,,,,,1,,,,111,111,111,111,111,111
898-82,,,,,,,,1,,,,112,112,112,112,112,112
898-91,,,,,,,,2,,,1,111,111,112,111,112,113
898-95,,,,,,,,1,64,64,64,49,49,49,113,113,113
899-03,,,,,,,,1,1,1,1,112,112,112,113,113,113
899-04,,,,,,,,1,91,91,91,21,21,21,112,112,112
899-12,,,,,,,,1,1,1,1,112,112,112,113,113,113
899-15,,,,,,,,1,,,,112,112,112,112,112,112
899-26,,,,,,,,1,,,,112,112,112,112,112,112
899-28,,,,,,,,1,1,1,1,112,112,112,113,113,113
899-39,,,,,,,,2,,,,111,111,112,111,111,112
899-68,,,,,,,,1,,,,111,111,111,111,111,111
